src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
17.248.184.82,192.168.128.34,443,6,5.756223917110376e-05,1.3247743614557268e-05,0.0082191780821917,0.1097412480974125,0.0657189723420022,0.1209921149021615,AppleiCloud
192.168.127.13,17.248.184.21,443,6,0.0002014678370988,1.3522863950093658e-05,0.0,0.0555555555555555,0.0178014065401032,0.039074205336677,AppleiCloud
17.248.184.21,192.168.127.13,443,6,0.000223053676788,3.368592040533675e-05,0.0082191780821917,0.0610730593607306,0.0455295696565361,0.0707604264449971,AppleiCloud
192.168.128.25,17.248.184.72,443,6,0.0001798819974096,1.20493380851869e-05,0.0,0.0434931506849315,0.0176831986506394,0.0359712506990069,AppleiCloud
17.248.184.72,192.168.128.25,443,6,0.0001798819974096,2.3075135261047742e-05,0.0082191780821917,0.1097412480974125,0.0377465015369061,0.0794261969388823,AppleiCloud
192.168.121.79,17.248.184.72,443,6,8.634335875665563e-05,9.405385030116863e-06,0.0082191780821917,0.0555555555555555,0.0301564721741481,0.0479414981819307,AppleiCloud
17.248.184.72,192.168.121.79,443,6,0.0001582961577205,3.518276155291608e-05,0.0082191780821917,0.1097412480974125,0.0681510741700585,0.1012228218610871,AppleiCloud
192.168.121.75,17.248.137.242,443,6,0.0001295150381349,7.449232813887799e-06,0.0082191780821917,0.036986301369863,0.0143690503241391,0.0301677736730869,AppleiCloud
17.248.137.242,192.168.121.75,443,6,0.0001151244783422,2.6693667131831427e-05,0.0082191780821917,0.0550989345509893,0.0701363335459284,0.0739519689363222,AppleiCloud
192.168.121.104,17.248.137.104,443,6,4.3171679378327816e-05,1.9328369335564896e-06,0.0,0.0201293759512937,0.0092816185909979,0.0206885599975513,AppleiCloud
17.248.137.104,192.168.121.104,443,6,4.3171679378327816e-05,2.3828218891371926e-06,0.0082191780821917,0.0243911719939117,0.0123229639065011,0.0247055755507104,AppleiCloud
192.168.121.39,17.248.137.137,443,6,0.0001798819974096,1.6532866943123125e-05,0.0,0.0555555555555555,0.0258417377640018,0.0523449475693626,AppleiCloud
17.248.137.137,192.168.121.39,443,6,0.0001654914376169,2.870810755474193e-05,0.0082191780821917,0.1097412480974125,0.0523640608783053,0.0883785646271457,AppleiCloud
192.168.127.68,17.248.137.176,443,6,7.914807886026766e-05,1.1631994525347805e-05,0.0082191780821917,0.0555555555555555,0.0418158716635112,0.062543278990124,AppleiCloud
17.248.137.176,192.168.127.68,443,6,6.475751906749172e-05,4.399593840314953e-06,0.0082191780821917,0.0481735159817351,0.0168440103853496,0.0425195488307322,AppleiCloud
192.168.125.40,17.248.184.107,443,6,7.914807886026766e-05,6.010679872989904e-06,0.0082191780821917,0.0475266362252663,0.0196531839176026,0.0392409516392713,AppleiCloud
17.248.184.107,192.168.125.40,443,6,6.475751906749172e-05,1.2559942775716298e-05,0.0082191780821917,0.1097412480974125,0.0554517617597595,0.1008093689005795,AppleiCloud
192.168.125.40,17.248.137.112,443,6,0.0001295150381349,7.209085402360273e-06,0.0082191780821917,0.0475266362252663,0.0137710656070865,0.0322503082999808,AppleiCloud
17.248.137.112,192.168.125.40,443,6,0.0001007339185494,1.6560845282330215e-05,0.0082191780821917,0.1013318112633181,0.0481162889986216,0.0882113245126532,AppleiCloud
192.168.122.90,17.248.184.17,443,6,0.0001295150381349,1.037063773276148e-05,0.0,0.0536529680365296,0.0216435634755214,0.0429914853068443,AppleiCloud
17.248.184.17,192.168.122.90,443,6,9.35386386530436e-05,3.133573991194116e-06,0.0082191780821917,0.0156392694063926,0.0064924055375628,0.0119606144234471,AppleiCloud
192.168.125.64,17.248.184.100,443,6,0.0001654914376169,1.4136055884382388e-05,0.0,0.0555555555555555,0.0236380553987471,0.0479055278656922,AppleiCloud
17.248.184.100,192.168.125.64,443,6,0.0001511008778241,6.518953035252045e-06,0.0082191780821917,0.0280060882800608,0.0098073716468342,0.0235610588924431,AppleiCloud
192.168.128.25,17.248.184.42,443,6,0.0002086631169952,1.2198555894291384e-05,0.0,0.043455098934551,0.0149724536721894,0.0323978685187769,AppleiCloud
17.248.184.42,192.168.128.25,443,6,0.0001942725572024,2.007678990935457e-05,0.0082191780821917,0.0610730593607306,0.029668875059718,0.0587734342236586,AppleiCloud
192.168.121.75,17.248.137.109,443,6,0.0002086631169952,1.1480445187976065e-05,0.0,0.0383942161339421,0.0138399596392272,0.0296323218010679,AppleiCloud
17.248.137.109,192.168.121.75,443,6,0.000187077277306,2.605715991487012e-05,0.0082191780821917,0.0610730593607306,0.0414103881400313,0.0686113756957267,AppleiCloud
192.168.125.40,17.248.137.112,443,6,0.0001295150381349,7.388613078939103e-06,0.0082191780821917,0.046917808219178,0.0142181027195554,0.0316946972887685,AppleiCloud
17.248.137.112,192.168.125.40,443,6,9.35386386530436e-05,1.6439605812432825e-05,0.0082191780821917,0.1013318112633181,0.0514586171890348,0.0903252258068122,AppleiCloud
192.168.128.25,17.248.137.104,443,6,0.0001223197582385,1.0617779729090778e-05,0.0,0.0434931506849315,0.0237407029855588,0.0393378545104349,AppleiCloud
