,precision,recall,f1-score,support
<<<<<<< HEAD
AppleiCloud,0.9872813990461049,1.0,0.9936,621.0
AppleiTunes,0.9387755102040817,0.9857142857142858,0.9616724738675958,140.0
Dropbox,0.9865591397849462,0.994579945799458,0.9905533063427799,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9613941018766756,0.8965,0.9278137128072446,2000.0
GMail,0.9742943548387096,0.9665,0.9703815261044176,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,0.9642857142857143,0.9585,0.9613841524573722,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9578125,0.9543331603528801,0.9560696646737716,1927.0
Instagram,0.9641299079011149,0.9945,0.9790794979079498,2000.0
MS_OneDrive,0.9967672413793104,1.0,0.9983810037776578,925.0
NetFlix,0.9633333333333334,0.9383116883116883,0.9506578947368423,308.0
Skype,0.9801223241590215,0.9751521298174443,0.9776309100152517,1972.0
Snapchat,1.0,0.875,0.9333333333333333,40.0
SoundCloud,0.7272727272727273,0.4444444444444444,0.5517241379310345,36.0
Spotify,0.9922279792746114,1.0,0.9960988296488946,766.0
Steam,0.9917355371900827,0.9230769230769231,0.9561752988047809,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.9930313588850174,1.0,0.9965034965034965,285.0
Twitter,0.9954058192955589,0.9948979591836735,0.9951518244450115,1960.0
WhatsApp,0.9271255060728745,0.9652265542676501,0.945792462570986,1898.0
Wikipedia,0.9963369963369964,1.0,0.998165137614679,272.0
YouTube,0.9553299492385787,0.9771547248182763,0.9661190965092403,1926.0
eBay,0.967391304347826,0.8557692307692307,0.9081632653061225,104.0
accuracy,0.9734301324751141,0.9734301324751141,0.9734301324751141,0.9734301324751141
macro avg,0.9683477696940176,0.9451276974676194,0.9548698898440966,26722.0
weighted avg,0.973415149715443,0.9734301324751141,0.973201065325298,26722.0
=======
AppleiCloud,0.9904,0.9967793880837359,0.9935794542536115,621.0
AppleiTunes,0.9788732394366197,0.9928571428571429,0.9858156028368794,140.0
Dropbox,0.9913419913419913,0.9929539295392954,0.9921473057135121,1845.0
FTP_DATA,1.0,0.9375,0.967741935483871,32.0
Facebook,0.9828349944629015,0.8875,0.932737782448765,2000.0
GMail,0.9660098522167487,0.9805,0.9732009925558313,2000.0
Github,0.9970501474926253,1.0,0.9985228951255538,1352.0
GoogleDrive,0.9768637532133676,0.95,0.9632446134347274,2000.0
GoogleHangoutDuo,1.0,1.0,1.0,1960.0
GoogleServices,0.9814915623298857,0.9356512714063311,0.9580233793836345,1927.0
Instagram,0.9656340755082284,0.9975,0.9813084112149533,2000.0
MS_OneDrive,0.9946236559139785,1.0,0.9973045822102425,925.0
NetFlix,0.980327868852459,0.9707792207792207,0.9755301794453507,308.0
Skype,0.9814070351758793,0.9903651115618661,0.9858657243816253,1972.0
Snapchat,0.85,0.85,0.85,40.0
SoundCloud,0.7368421052631579,0.7777777777777778,0.7567567567567567,36.0
Spotify,0.9883870967741936,1.0,0.9941596365996107,766.0
Steam,0.9841269841269841,0.9538461538461539,0.96875,130.0
TeamViewer,0.9910313901345291,0.9910313901345291,0.9910313901345291,223.0
Telegram,0.986159169550173,1.0,0.9930313588850175,285.0
Twitter,0.996417604912999,0.9933673469387755,0.9948901379662749,1960.0
WhatsApp,0.9183572488866898,0.9778714436248683,0.9471804031640725,1898.0
Wikipedia,1.0,0.9963235294117647,0.998158379373849,272.0
YouTube,0.9399801587301587,0.9839044652128764,0.9614408929477423,1926.0
eBay,0.9797979797979798,0.9326923076923077,0.9556650246305419,104.0
accuracy,0.9754883616495771,0.9754883616495771,0.9754883616495771,0.9754883616495771
macro avg,0.966318316564862,0.9635680191546657,0.9646434735578779,26722.0
weighted avg,0.9759892448121262,0.9754883616495771,0.9753678180412784,26722.0
>>>>>>> ca5288db1a53e9b996ccddc312fa365f48a26477
